,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,timestamp,UnixTimeStamp,TobiiTimeStamp,EyeOpennessLeftSranipal,EyeOpennessRightSranipal,HmdPosition_x,HmdPosition_y,HmdPosition_z,NoseVector_x,NoseVector_y,NoseVector_z,EyePositionCombinedWorld_x,EyePositionCombinedWorld_y,EyePositionCombinedWorld_z,EyeDirectionCombinedWorld_x,EyeDirectionCombinedWorld_y,EyeDirectionCombinedWorld_z,EyePositionCombinedLocal_x,EyePositionCombinedLocal_y,EyePositionCombinedLocal_z,EyeDirectionCombinedLocal_x,EyeDirectionCombinedLocal_y,EyeDirectionCombinedLocal_z,CarPosition_x,CarPosition_y,CarPosition_z,CarRotation_x,CarRotation_y,CarRotation_z,CarRotation_w,uid,scene,time_from_start,EyeDirectionCombinedLocal_x_copy,EyeDirectionCombinedLocal_y_copy,EyeDirectionCombinedLocal_z_copy,is_blink,combinedEyeDir_x_intp,combinedEyeDir_y_intp,combinedEyeDir_z_intp,Equal,SteeringInput,AcellerationInput,BrakeInput,eye_theta_h,eye_theta_v,eye_theta_h_int,eye_theta_v_int
0,14829,14829,14829,14829,2021-11-06 13:55:46.237523200+00:00,1636206946.237523,12650.1875,0.9397807121276855,0.9921131134033204,-449.6426086425781,387.4292907714844,-105.94110870361328,-0.1894879937171936,-0.0828699022531509,0.978379726409912,-449.64794921875,387.4305114746094,-105.97897338867188,-0.3202453553676605,-0.1354165822267532,0.9375936985015868,-5.333953857421875,1.217620849609375,-37.866973876953125,-0.1406707763671875,-0.04022216796875,0.989227294921875,-449.249267578125,386.4147033691406,-105.60403442382812,-0.0065424293279647,-0.0886386185884475,-0.0054020080715417,0.9960277676582336,489749a7e3394cdda22f5f2717a340a8,TrainingScene,277.259585024,-0.1406707763671875,-0.04022216796875,0.989227294921875,False,-0.1406707763671875,-0.04022216796875,0.989227294921875,1,-0.011508647352457,0.0,0.0,-0.1412556261854938,-0.0406378032207874,-0.1412556261854938,-0.0406378032207874
1,14830,14830,14830,14830,2021-11-06 13:55:46.259464448+00:00,1636206946.2594645,12650.2099609375,0.93761146068573,0.9862911105155944,-449.6694641113281,387.4304504394531,-105.79484558105467,-0.1924785077571869,-0.0843111202120781,0.9776725769042968,-449.7007446289063,387.4303588867188,-105.8315658569336,-0.3466836512088775,-0.1279089897871017,0.9292107820510864,-31.268875122070312,-0.091766357421875,-36.717193603515625,-0.1642608642578125,-0.0291595458984375,0.9859771728515624,-449.276123046875,386.4159240722656,-105.45513916015624,-0.0066105327568948,-0.0887835323810577,-0.0054304678924381,0.9960142970085144,489749a7e3394cdda22f5f2717a340a8,TrainingScene,277.281526272,-0.1642608642578125,-0.0291595458984375,0.9859771728515624,False,-0.1642608642578125,-0.0291595458984375,0.9859771728515624,1,-0.011508647352457,0.0,0.0,-0.1650809177257224,-0.0295656429189831,-0.1650809177257224,-0.0295656429189831
2,14831,14831,14831,14831,2021-11-06 13:55:46.269437696+00:00,1636206946.2694378,12650.220703125,0.93761146068573,0.9862911105155944,-449.6964416503906,387.43157958984375,-105.64612579345705,-0.1942019462585449,-0.0850584805011749,0.9772669076919556,-449.7277221679688,387.4314880371094,-105.68284606933594,-0.3482749462127685,-0.1287780255079269,0.9284954071044922,-31.268875122070312,-0.091766357421875,-36.717193603515625,-0.1642608642578125,-0.0291595458984375,0.9859771728515624,-449.276123046875,386.4159240722656,-105.45513916015624,-0.0066105327568948,-0.0887835323810577,-0.0054304678924381,0.9960142970085144,489749a7e3394cdda22f5f2717a340a8,TrainingScene,277.29149952,-0.1642608642578125,-0.0291595458984375,0.9859771728515624,False,-0.1642608642578125,-0.0291595458984375,0.9859771728515624,1,-0.011508647352457,0.0,0.0,-0.1650809177257224,-0.0295656429189831,-0.1650809177257224,-0.0295656429189831
3,14832,14832,14832,14832,2021-11-06 13:55:46.292376576+00:00,1636206946.2923765,12650.2431640625,0.943934440612793,0.993302583694458,-449.7238464355469,387.43255615234375,-105.49988555908205,-0.1992887407541275,-0.0869312733411789,0.9760773181915284,-449.7550964355469,387.432373046875,-105.53617095947266,-0.332834780216217,-0.125640794634819,0.934561014175415,-31.26264953613281,-0.18359375,-36.28384399414063,-0.1424560546875,-0.0255279541015625,0.9894561767578124,-449.3025207519531,386.41705322265625,-105.30868530273438,-0.0065415329299867,-0.0889255851507186,-0.0054302364587783,0.9960020780563354,489749a7e3394cdda22f5f2717a340a8,TrainingScene,277.3144384,-0.1424560546875,-0.0255279541015625,0.9894561767578124,False,-0.1424560546875,-0.0255279541015625,0.9894561767578124,1,-0.0119668757542967,0.0,0.0,-0.1429914932509719,-0.0257942623700576,-0.1429914932509719,-0.0257942623700576
4,14833,14833,14833,14833,2021-11-06 13:55:46.314317824+00:00,1636206946.314318,12650.265625,0.9378841519355774,0.9922343492507936,-449.7518005371094,387.4335632324219,-105.35152435302734,-0.2078501135110855,-0.0891027152538299,0.9740939736366272,-449.7830505371094,387.4333801269531,-105.38776397705078,-0.3507791459560394,-0.1187876462936401,0.9288816452026368,-31.257110595703125,-0.1877593994140625,-36.23774719238281,-0.1516265869140625,-0.0150604248046875,0.988311767578125,-449.3293762207031,386.4182739257813,-105.159912109375,-0.0065814875997602,-0.0890754908323288,-0.0054423543624579,0.9959883689880372,489749a7e3394cdda22f5f2717a340a8,TrainingScene,277.336379648,-0.1516265869140625,-0.0150604248046875,0.988311767578125,False,-0.1516265869140625,-0.0150604248046875,0.988311767578125,1,-0.012425105087459,0.0,0.0,-0.1522327990488122,-0.0152373569950405,-0.1522327990488122,-0.0152373569950405
5,14834,14834,14834,14834,2021-11-06 13:55:46.337256448+00:00,1636206946.3372564,12650.287109375,0.9432957768440248,0.9892042875289916,-449.7798767089844,387.434326171875,-105.20549011230467,-0.2219149470329284,-0.0918080806732177,0.9707342982292176,-449.8111267089844,387.4342346191406,-105.24191284179688,-0.3538946807384491,-0.120445430278778,0.9274802207946776,-31.23963928222656,-0.0977783203125,-36.42431640625,-0.1406707763671875,-0.01483154296875,0.98992919921875,-449.3828125,386.4205932617188,-104.86492919921876,-0.0065189865417778,-0.0893863141536712,-0.0054764924570918,0.9959607124328612,489749a7e3394cdda22f5f2717a340a8,TrainingScene,277.359318272,-0.1406707763671875,-0.01483154296875,0.98992919921875,False,-0.1406707763671875,-0.01483154296875,0.98992919921875,1,-0.012425105087459,0.0,0.0,-0.1411567951953201,-0.0149813071165535,-0.1411567951953201,-0.0149813071165535
6,14835,14835,14835,14835,2021-11-06 13:55:46.359197952+00:00,1636206946.359198,12650.3095703125,0.8851739764213562,0.972556471824646,-449.8090515136719,387.4351501464844,-105.05764770507812,-0.2406512945890426,-0.0953326970338821,0.9659185409545898,-449.8395385742188,387.4351806640625,-105.09427642822266,-0.4597135484218597,-0.132339596748352,0.8781318664550781,-30.490631103515625,0.0378265380859375,-36.627532958984375,-0.236724853515625,-0.0145111083984375,0.9714508056640624,-449.409423828125,386.4217224121094,-104.71871948242188,-0.0064259995706379,-0.0895514339208602,-0.0055030509829521,0.9959462881088256,489749a7e3394cdda22f5f2717a340a8,TrainingScene,277.381259776,-0.236724853515625,-0.0145111083984375,0.9714508056640624,False,-0.236724853515625,-0.0145111083984375,0.9714508056640624,1,-0.0128833334892988,0.0,0.0,-0.2390233122113529,-0.0149364529490372,-0.2390233122113529,-0.0149364529490372
7,14836,14836,14836,14836,2021-11-06 13:55:46.369170688+00:00,1636206946.369171,12650.3203125,0.7877576351165771,0.942802906036377,-449.8364562988281,387.43603515625,-104.91138458251952,-0.250822365283966,-0.0975387915968895,0.963106632232666,-449.8662109375,387.4361877441406,-104.94818878173828,-0.5566222667694092,-0.1290984600782394,0.820652425289154,-29.76766967773437,0.1519775390625,-36.80792236328125,-0.33392333984375,-0.0010223388671875,0.9425811767578124,-449.409423828125,386.4217224121094,-104.71871948242188,-0.0064259995706379,-0.0895514339208602,-0.0055030509829521,0.9959462881088256,489749a7e3394cdda22f5f2717a340a8,TrainingScene,277.391232512,-0.33392333984375,-0.0010223388671875,0.9425811767578124,False,-0.33392333984375,-0.0010223388671875,0.9425811767578124,1,-0.0128833334892988,0.0,0.0,-0.3404691392678524,-0.001084615830982,-0.3404691392678524,-0.001084615830982
8,14837,14837,14837,14837,2021-11-06 13:55:46.392109824+00:00,1636206946.39211,12650.3427734375,0.7949353456497192,0.9011912941932678,-449.8660888671875,387.4366760253906,-104.7638931274414,-0.2739774882793426,-0.1018887609243393,0.9563236832618712,-449.8954772949219,387.4368591308594,-104.8008270263672,-0.6295480728149414,-0.1310865879058838,0.7658069729804993,-29.39369201660156,0.1758880615234375,-36.93461608886719,-0.3960418701171875,0.0062255859375,0.9181976318359376,-449.4364318847656,386.4228515625,-104.57022094726562,-0.0064631756395101,-0.0897129029035568,-0.005558627191931,0.9959312081336976,489749a7e3394cdda22f5f2717a340a8,TrainingScene,277.414171648,-0.3960418701171875,0.0062255859375,0.9181976318359376,False,-0.3960418701171875,0.0062255859375,0.9181976318359376,1,-0.013372111134231,0.0,0.0,-0.4072160121986777,0.006780120449627,-0.4072160121986777,0.006780120449627
9,14838,14838,14838,14838,2021-11-06 13:55:46.414051840+00:00,1636206946.4140518,12650.365234375,0.8081505298614502,0.9183024764060974,-449.8955993652344,387.4373779296875,-104.618408203125,-0.3013448417186737,-0.1057438254356384,0.9476336240768432,-449.9249572753906,387.4375915527344,-104.6553726196289,-0.6642389297485352,-0.1206298917531967,0.737713098526001,-29.3450927734375,0.1985321044921875,-36.96324157714844,-0.40960693359375,0.02142333984375,0.9120025634765624,-449.4631042480469,386.4239196777344,-104.424072265625,-0.0063929893076419,-0.0898846536874771,-0.0056009888648986,0.9959160089492798,489749a7e3394cdda22f5f2717a340a8,TrainingScene,277.436113664,-0.40960693359375,0.02142333984375,0.9120025634765624,False,-0.40960693359375,0.02142333984375,0.9120025634765624,1,-0.013372111134231,0.0,0.0,-0.4221294882732334,0.0234861189369785,-0.4221294882732334,0.0234861189369785
