,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,timestamp,UnixTimeStamp,TobiiTimeStamp,EyeOpennessLeftSranipal,EyeOpennessRightSranipal,HmdPosition_x,HmdPosition_y,HmdPosition_z,NoseVector_x,NoseVector_y,NoseVector_z,EyePositionCombinedWorld_x,EyePositionCombinedWorld_y,EyePositionCombinedWorld_z,EyeDirectionCombinedWorld_x,EyeDirectionCombinedWorld_y,EyeDirectionCombinedWorld_z,EyePositionCombinedLocal_x,EyePositionCombinedLocal_y,EyePositionCombinedLocal_z,EyeDirectionCombinedLocal_x,EyeDirectionCombinedLocal_y,EyeDirectionCombinedLocal_z,CarPosition_x,CarPosition_y,CarPosition_z,CarRotation_x,CarRotation_y,CarRotation_z,CarRotation_w,uid,scene,time_from_start,EyeDirectionCombinedLocal_x_copy,EyeDirectionCombinedLocal_y_copy,EyeDirectionCombinedLocal_z_copy,is_blink,combinedEyeDir_x_intp,combinedEyeDir_y_intp,combinedEyeDir_z_intp,Equal,SteeringInput,AcellerationInput,BrakeInput,eye_theta_h,eye_theta_v,eye_theta_h_int,eye_theta_v_int
0,38467,38467,38467,38467,2021-11-06 14:03:06.304582400+00:00,1636207386.3045824,13090.2548828125,1.0,1.0,-858.966064453125,176.47242736816406,1025.001220703125,-0.9817851185798644,-0.0526821464300155,-0.1825451105833053,-858.962890625,176.47422790527344,1024.96337890625,-0.9592245221138,-0.2733131051063537,-0.0719446986913681,3.1822052001953125,1.794921875,-37.81637573242188,0.084259033203125,-0.2310333251953125,0.9692840576171876,-859.4194946289062,175.4628448486328,1025.4185791015625,-0.0024757746141403,-0.7372857928276062,-0.0015101202297955,0.6755748391151428,489749a7e3394cdda22f5f2717a340a8,CountryRoad,717.326644224,0.084259033203125,-0.2310333251953125,0.9692840576171876,False,0.084259033203125,-0.2310333251953125,0.9692840576171876,1,0.0,0.0,0.2818231582641601,0.0867111661105008,-0.2339886252459919,0.0867111661105008,-0.2339886252459919
1,38468,38468,38468,38468,2021-11-06 14:03:06.314555648+00:00,1636207386.3145556,13090.265625,1.0,1.0,-859.2750854492188,176.4729461669922,1024.9744873046875,-0.9818339943885804,-0.0522803962230682,-0.1823985874652862,-859.2715454101562,176.47479248046875,1024.9366455078125,-0.967143416404724,-0.2401652783155441,-0.0832269117236137,3.5548095703125,1.8514404296875,-37.83811950683594,0.077545166015625,-0.1970367431640625,0.9773101806640624,-859.4194946289062,175.4628448486328,1025.4185791015625,-0.0024757746141403,-0.7372857928276062,-0.0015101202297955,0.6755748391151428,489749a7e3394cdda22f5f2717a340a8,CountryRoad,717.336617472,0.077545166015625,-0.1970367431640625,0.9773101806640624,False,0.077545166015625,-0.1970367431640625,0.9773101806640624,1,0.0003889598883688,0.0,0.2818231582641601,0.0791796152230268,-0.1989443732879563,0.0791796152230268,-0.1989443732879563
2,38469,38469,38469,38469,2021-11-06 14:03:06.337494528+00:00,1636207386.3374946,13090.2880859375,1.0,1.0,-859.5831298828125,176.47352600097656,1024.9478759765625,-0.9820296168327332,-0.0515589341521263,-0.181548997759819,-859.5857543945312,176.4750518798828,1024.91015625,-0.9668024778366088,-0.2399100363254547,-0.0877986103296279,-2.624481201171875,1.533111572265625,-37.73602294921875,0.0722503662109375,-0.196929931640625,0.9777374267578124,-859.7279052734375,175.46340942382812,1025.3916015625,-0.0025831293314695,-0.7372992038726807,-0.0016301926225423,0.6755595207214355,489749a7e3394cdda22f5f2717a340a8,CountryRoad,717.359556352,0.0722503662109375,-0.196929931640625,0.9777374267578124,False,0.0722503662109375,-0.196929931640625,0.9777374267578124,1,0.0003889598883688,0.0,0.2818231582641601,0.07376140541145,-0.1987547316278478,0.07376140541145,-0.1987547316278478
3,38470,38470,38470,38470,2021-11-06 14:03:06.360432640+00:00,1636207386.3604326,13090.310546875,1.0,1.0,-859.8903198242188,176.47409057617188,1024.9212646484375,-0.982344686985016,-0.0509265214204788,-0.1800147742033004,-859.8865966796875,176.47593688964844,1024.8834228515625,-0.967070460319519,-0.2431075125932693,-0.0751558020710945,3.742645263671875,1.8395843505859373,-37.84053039550781,0.0830078125,-0.20172119140625,0.9759063720703124,-860.3419799804688,175.4647674560547,1025.3380126953125,-0.0027702157385647,-0.7373186349868774,-0.0018397562671452,0.6755371689796448,489749a7e3394cdda22f5f2717a340a8,CountryRoad,717.382494464,0.0830078125,-0.20172119140625,0.9759063720703124,False,0.0830078125,-0.20172119140625,0.9759063720703124,1,0.0003889598883688,0.0,0.2818231582641601,0.0848529120897757,-0.2038308098239965,0.0848529120897757,-0.2038308098239965
4,38471,38471,38471,38471,2021-11-06 14:03:06.382373888+00:00,1636207386.3823738,13090.3330078125,1.0,1.0,-860.19677734375,176.47476196289062,1024.8951416015625,-0.982656180858612,-0.0506160594522953,-0.1783962845802307,-860.1948852539062,176.47650146484375,1024.8572998046875,-0.9669453501701356,-0.243170827627182,-0.076614037156105,1.9096221923828125,1.747100830078125,-37.81492614746094,0.080108642578125,-0.2017364501953125,0.9761505126953124,-860.6475830078125,175.46554565429688,1025.311279296875,-0.0028511977288872,-0.7373249530792236,-0.0019344639731571,0.6755294799804688,489749a7e3394cdda22f5f2717a340a8,CountryRoad,717.404435712,0.080108642578125,-0.2017364501953125,0.9761505126953124,False,0.080108642578125,-0.2017364501953125,0.9761505126953124,1,0.0003889598883688,0.0,0.2818231582641601,0.0818823798301249,-0.203796221796021,0.0818823798301249,-0.203796221796021
5,38472,38472,38472,38472,2021-11-06 14:03:06.404315136+00:00,1636207386.4043152,13090.3544921875,1.0,1.0,-860.5021362304688,176.47549438476562,1024.868408203125,-0.9829750061035156,-0.050264373421669,-0.1767312139272689,-860.5021362304688,176.47714233398438,1024.83056640625,-0.9670925736427308,-0.2419092357158661,-0.0786369740962982,-0.013275146484375,1.6496124267578125,-37.79866027832031,0.07666015625,-0.2004547119140625,0.9766845703125,-860.9524536132812,175.46636962890625,1025.2845458984375,-0.0029269107617437,-0.7373294830322266,-0.002022927859798,0.6755239367485046,489749a7e3394cdda22f5f2717a340a8,CountryRoad,717.42637696,0.07666015625,-0.2004547119140625,0.9766845703125,False,0.07666015625,-0.2004547119140625,0.9766845703125,1,0.0,0.0,0.2818231582641601,0.0783295968360765,-0.20242887799041,0.0783295968360765,-0.20242887799041
6,38473,38473,38473,38473,2021-11-06 14:03:06.414288384+00:00,1636207386.4142883,13090.365234375,1.0,1.0,-860.8069458007812,176.476318359375,1024.84228515625,-0.9830612540245056,-0.0502033308148384,-0.1762681454420089,-860.80810546875,176.4779052734375,1024.804443359375,-0.9660642147064208,-0.2453819960355758,-0.0806032121181488,-1.1857147216796875,1.587799072265625,-37.78138732910156,0.073822021484375,-0.203765869140625,0.976226806640625,-860.9524536132812,175.46636962890625,1025.2845458984375,-0.0029269107617437,-0.7373294830322266,-0.002022927859798,0.6755239367485046,489749a7e3394cdda22f5f2717a340a8,CountryRoad,717.436350208,0.073822021484375,-0.203765869140625,0.976226806640625,False,0.073822021484375,-0.203765869140625,0.976226806640625,1,0.0,0.0,0.2818231582641601,0.0754760968741024,-0.2057736091909306,0.0754760968741024,-0.2057736091909306
7,38474,38474,38474,38474,2021-11-06 14:03:06.437748480+00:00,1636207386.4377484,13090.388671875,1.0,1.0,-861.1102905273438,176.4771728515625,1024.8155517578125,-0.9832610487937928,-0.0503262504935264,-0.175114244222641,-861.1121826171875,176.47872924804688,1024.77783203125,-0.9665691256523132,-0.2433615922927856,-0.0806539878249168,-1.8828582763671875,1.55010986328125,-37.770599365234375,0.0730133056640625,-0.20147705078125,0.9767608642578124,-861.5592041015625,175.46823120117188,1025.2315673828125,-0.0030872968491166,-0.7373360395431519,-0.0022105565294623,0.6755155920982361,489749a7e3394cdda22f5f2717a340a8,CountryRoad,717.459810304,0.0730133056640625,-0.20147705078125,0.9767608642578124,False,0.0730133056640625,-0.20147705078125,0.9767608642578124,1,0.0,0.0,0.2746656239032745,0.0746116803290951,-0.2034176493279917,0.0746116803290951,-0.2034176493279917
8,38475,38475,38475,38475,2021-11-06 14:03:06.459689216+00:00,1636207386.4596891,13090.41015625,1.0,1.0,-861.4129028320312,176.47802734375,1024.7891845703125,-0.9833843111991882,-0.0505423471331596,-0.1743584871292114,-861.4136962890625,176.47962951660156,1024.7513427734375,-0.9663744568824768,-0.243525356054306,-0.0824698358774185,-0.787384033203125,1.6024627685546875,-37.78614807128906,0.070587158203125,-0.2011566162109375,0.9770050048828124,-861.861328125,175.46925354003906,1025.2049560546875,-0.0031814433168619,-0.737338662147522,-0.0023171259090304,0.6755119562149048,489749a7e3394cdda22f5f2717a340a8,CountryRoad,717.48175104,0.070587158203125,-0.2011566162109375,0.9770050048828124,False,0.070587158203125,-0.2011566162109375,0.9770050048828124,1,0.0,0.0,0.2818231582641601,0.0721231958991384,-0.2030535900011407,0.0721231958991384,-0.2030535900011407
9,38476,38476,38476,38476,2021-11-06 14:03:06.482627584+00:00,1636207386.4826276,13090.4326171875,1.0,1.0,-861.7149658203125,176.4790496826172,1024.7630615234375,-0.983483076095581,-0.0500628836452961,-0.1739391684532165,-861.7156372070312,176.48065185546875,1024.725341796875,-0.9643509387969972,-0.2509217858314514,-0.083945095539093,-0.669036865234375,1.6074066162109375,-37.779205322265625,0.0677947998046875,-0.2088470458984375,0.9755859375,-862.1624755859375,175.4703826904297,1025.1787109375,-0.0032649508211761,-0.7373415231704712,-0.002413195092231,0.6755080223083496,489749a7e3394cdda22f5f2717a340a8,CountryRoad,717.504689408,0.0677947998046875,-0.2088470458984375,0.9755859375,False,0.0677947998046875,-0.2088470458984375,0.9755859375,1,-0.0003889598883688,0.0,0.2818231582641601,0.0693798302622675,-0.2108903775499845,0.0693798302622675,-0.2108903775499845
