,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,timestamp,UnixTimeStamp,TobiiTimeStamp,EyeOpennessLeftSranipal,EyeOpennessRightSranipal,HmdPosition_x,HmdPosition_y,HmdPosition_z,NoseVector_x,NoseVector_y,NoseVector_z,EyePositionCombinedWorld_x,EyePositionCombinedWorld_y,EyePositionCombinedWorld_z,EyeDirectionCombinedWorld_x,EyeDirectionCombinedWorld_y,EyeDirectionCombinedWorld_z,EyePositionCombinedLocal_x,EyePositionCombinedLocal_y,EyePositionCombinedLocal_z,EyeDirectionCombinedLocal_x,EyeDirectionCombinedLocal_y,EyeDirectionCombinedLocal_z,CarPosition_x,CarPosition_y,CarPosition_z,CarRotation_x,CarRotation_y,CarRotation_z,CarRotation_w,uid,scene,time_from_start,EyeDirectionCombinedLocal_x_copy,EyeDirectionCombinedLocal_y_copy,EyeDirectionCombinedLocal_z_copy,is_blink,combinedEyeDir_x_intp,combinedEyeDir_y_intp,combinedEyeDir_z_intp,Equal,SteeringInput,AcellerationInput,BrakeInput,eye_theta_h,eye_theta_v,eye_theta_h_int,eye_theta_v_int
0,47974,47974,47974,47974,2021-11-06 14:05:55.870022144+00:00,1636207555.870022,13259.8212890625,1.0,1.0,-1594.748046875,135.53074645996094,2235.370361328125,0.4633508026599884,-0.0160831715911626,0.8860290050506592,-1594.7489013671875,135.53341674804688,2235.33251953125,0.5577651262283325,-0.0082953609526157,0.8299420475959778,-0.8137359619140625,2.675521850585937,-37.78065490722656,0.1098175048828125,-0.0048675537109375,0.993927001953125,-1594.295654296875,134.52426147460938,2235.31005859375,-0.0152024086564779,0.2052131444215774,0.003950145561248,0.97859126329422,489749a7e3394cdda22f5f2717a340a8,CountryRoad,886.892083968,0.1098175048828125,-0.0048675537109375,0.993927001953125,False,0.1098175048828125,-0.0048675537109375,0.993927001953125,0,0.0230865627527236,0.0,0.1827265918254852,0.110042162247917,-0.0048972558228899,0.110042162247917,-0.0048972558228899
1,47975,47975,47975,47975,2021-11-06 14:05:55.891963392+00:00,1636207555.8919635,13259.84375,1.0,1.0,-1594.6014404296875,135.5405731201172,2235.71435546875,0.4660074412822723,-0.0171903427690267,0.8846138119697571,-1594.6014404296875,135.5432891845703,2235.676513671875,0.5600372552871704,-0.0094069130718708,0.8284002542495728,0.042633056640625,2.71868896484375,-37.79304504394531,0.10955810546875,-0.0047607421875,0.99395751953125,-1594.14892578125,134.53411865234375,2235.65380859375,-0.0151411760598421,0.2060355693101883,0.0039532980881631,0.978419542312622,489749a7e3394cdda22f5f2717a340a8,CountryRoad,886.914025216,0.10955810546875,-0.0047607421875,0.99395751953125,False,0.10955810546875,-0.0047607421875,0.99395751953125,0,0.0230865627527236,0.0,0.1897833049297332,0.1097809744313214,-0.0047896471317394,0.1097809744313214,-0.0047896471317394
2,47976,47976,47976,47976,2021-11-06 14:05:55.913905408+00:00,1636207555.9139054,13259.865234375,1.0,1.0,-1594.453857421875,135.5502471923828,2236.05712890625,0.4686349928379059,-0.0183831304311752,0.8832006454467773,-1594.453125,135.55299377441406,2236.019287109375,0.5618012547492981,-0.0106557169929146,0.8271886110305786,0.7042083740234375,2.7508697509765625,-37.79191589355469,0.1087188720703125,-0.004669189453125,0.994049072265625,-1594.001953125,134.54391479492188,2235.995849609375,-0.0150784309953451,0.2068562656641006,0.0039461813867092,0.978247344493866,489749a7e3394cdda22f5f2717a340a8,CountryRoad,886.935967232,0.1087188720703125,-0.004669189453125,0.994049072265625,False,0.1087188720703125,-0.004669189453125,0.994049072265625,0,0.0230865627527236,0.0,0.1897833049297332,0.1089367427547194,-0.0046971072604518,0.1089367427547194,-0.0046971072604518
3,47977,47977,47977,47977,2021-11-06 14:05:55.936843264+00:00,1636207555.9368432,13259.8876953125,1.0,1.0,-1594.306640625,135.5599365234375,2236.3994140625,0.4712965488433838,-0.0199335049837827,0.8817495703697205,-1594.3033447265625,135.56283569335938,2236.361572265625,0.5624692440032959,-0.0131757752969861,0.8266982436180115,3.3318328857421875,2.893157958984375,-37.81581115722656,0.1064300537109375,-0.00537109375,0.994293212890625,-1593.85498046875,134.55369567871094,2236.3369140625,-0.0150044551119208,0.2076759338378906,0.0039462842978537,0.9780746698379515,489749a7e3394cdda22f5f2717a340a8,CountryRoad,886.958905088,0.1064300537109375,-0.00537109375,0.994293212890625,False,0.1064300537109375,-0.00537109375,0.994293212890625,0,0.0230865627527236,0.0,0.1897833049297332,0.1066348848246461,-0.0054018688220858,0.1066348848246461,-0.0054018688220858
4,47978,47978,47978,47978,2021-11-06 14:05:55.959782400+00:00,1636207555.9597824,13259.91015625,1.0,1.0,-1594.1591796875,135.569580078125,2236.740966796875,0.473939836025238,-0.0216914769262075,0.8802900314331055,-1594.1455078125,135.57302856445312,2236.702880859375,0.5635632872581482,-0.0158594585955142,0.82590651512146,13.644668579101562,3.449951171875,-38.07508850097656,0.10467529296875,-0.00604248046875,0.994476318359375,-1593.559814453125,134.5729522705078,2237.016845703125,-0.0148184914141893,0.2093046903610229,0.0039443974383175,0.9777302742004396,489749a7e3394cdda22f5f2717a340a8,CountryRoad,886.981844224,0.10467529296875,-0.00604248046875,0.994476318359375,False,0.10467529296875,-0.00604248046875,0.994476318359375,0,0.0230865627527236,0.0,0.1897833049297332,0.1048705490865684,-0.0060759678229537,0.1048705490865684,-0.0060759678229537
5,47979,47979,47979,47979,2021-11-06 14:05:55.969755392+00:00,1636207555.9697554,13259.9208984375,1.0,1.0,-1594.0113525390625,135.57913208007812,2237.081298828125,0.4758305847644806,-0.0227541308850049,0.8792425990104675,-1593.984375,135.5832977294922,2237.04296875,0.5670095682144165,-0.0174278318881988,0.8235106468200684,26.92596435546875,4.169937133789063,-38.39234924316406,0.10662841796875,-0.006744384765625,0.9942626953125,-1593.559814453125,134.5729522705078,2237.016845703125,-0.0148184914141893,0.2093046903610229,0.0039443974383175,0.9777302742004396,489749a7e3394cdda22f5f2717a340a8,CountryRoad,886.991817216,0.10662841796875,-0.006744384765625,0.9942626953125,False,0.10662841796875,-0.006744384765625,0.9942626953125,0,0.0230865627527236,0.0,0.1897833049297332,0.1068353776520456,-0.0067831986020534,0.1068353776520456,-0.0067831986020534
6,47980,47980,47980,47980,2021-11-06 14:05:55.991697152+00:00,1636207555.991697,13259.943359375,1.0,1.0,-1593.8634033203125,135.58851623535156,2237.421142578125,0.4780713021755218,-0.0237952526658773,0.8779986500740051,-1593.8292236328125,135.59312438964844,2237.382568359375,0.5728158354759216,-0.0189493577927351,0.819450855255127,34.22731018066406,4.604537963867188,-38.67289733886719,0.1110382080078125,-0.007720947265625,0.9937744140625,-1593.412109375,134.5824737548828,2237.356201171875,-0.0147225689142942,0.2101132422685623,0.0039427764713764,0.9775583744049072,489749a7e3394cdda22f5f2717a340a8,CountryRoad,887.013758976,0.1110382080078125,-0.007720947265625,0.9937744140625,False,0.1110382080078125,-0.007720947265625,0.9937744140625,0,0.0230865627527236,0.0,0.1827265918254852,0.1112722904643621,-0.007769159490022,0.1112722904643621,-0.007769159490022
7,47981,47981,47981,47981,2021-11-06 14:05:56.003663872+00:00,1636207556.0036638,13259.9541015625,1.0,1.0,-1593.8634033203125,135.58848571777344,2237.421142578125,0.4778616428375244,-0.0241572111845016,0.8781028985977173,-1593.826171875,135.59327697753906,2237.38232421875,0.5705016851425171,-0.0212497375905513,0.8210087418556213,37.25569152832031,4.7958526611328125,-38.79753112792969,0.1082916259765625,-0.0093841552734375,0.9940643310546876,-1593.263671875,134.59185791015625,2237.69384765625,-0.0146272787824273,0.2109180092811584,0.0039354194886982,0.9773864150047302,489749a7e3394cdda22f5f2717a340a8,CountryRoad,887.025725696,0.1082916259765625,-0.0093841552734375,0.9940643310546876,False,0.1082916259765625,-0.0093841552734375,0.9940643310546876,0,0.0226283334195613,0.0,0.1897833049297332,0.108510347049866,-0.0094399086981264,0.108510347049866,-0.0094399086981264
8,47982,47982,47982,47982,2021-11-06 14:05:56.025605888+00:00,1636207556.025606,13259.9765625,1.0,1.0,-1593.714599609375,135.59776306152344,2237.760009765625,0.4788738489151001,-0.0254284162074327,0.8775153756141663,-1593.6771240234375,135.6025848388672,2237.72119140625,0.5702818036079407,-0.0191616415977478,0.8212065696716309,37.498077392578125,4.814361572265625,-38.799407958984375,0.1072235107421875,-0.0059051513671875,0.99420166015625,-1593.115478515625,134.60122680664062,2238.03076171875,-0.0145334936678409,0.2117166072130203,0.0039232224225997,0.97721529006958,489749a7e3394cdda22f5f2717a340a8,CountryRoad,887.047667712,0.1072235107421875,-0.0059051513671875,0.99420166015625,False,0.1072235107421875,-0.0059051513671875,0.99420166015625,0,0.0221701059490442,0.0,0.1897833049297332,0.1074336056675323,-0.0059395212894975,0.1074336056675323,-0.0059395212894975
9,47983,47983,47983,47983,2021-11-06 14:05:56.036576768+00:00,1636207556.0365767,13259.9873046875,1.0,1.0,-1593.56640625,135.60707092285156,2238.09765625,0.480167418718338,-0.0265996307134628,0.876773476600647,-1593.5289306640625,135.6118927001953,2238.058837890625,0.5714965462684631,-0.020372973755002,0.8203324675559998,37.498077392578125,4.814361572265625,-38.799407958984375,0.1072235107421875,-0.0059051513671875,0.99420166015625,-1593.115478515625,134.60122680664062,2238.03076171875,-0.0145334936678409,0.2117166072130203,0.0039232224225997,0.97721529006958,489749a7e3394cdda22f5f2717a340a8,CountryRoad,887.058638592,0.1072235107421875,-0.0059051513671875,0.99420166015625,False,0.1072235107421875,-0.0059051513671875,0.99420166015625,0,0.0221701059490442,0.0,0.1897833049297332,0.1074336056675323,-0.0059395212894975,0.1074336056675323,-0.0059395212894975
10,47984,47984,47984,47984,2021-11-06 14:05:56.059515648+00:00,1636207556.0595157,13260.009765625,1.0,1.0,-1593.41748046875,135.61607360839844,2238.434814453125,0.4814265668392181,-0.0287550911307334,0.8760146498680115,-1593.40234375,135.61973571777344,2238.396484375,0.5635464787483215,-0.0213032979518175,0.8257990479469299,15.081497192382812,3.664093017578125,-38.388702392578125,0.09637451171875,-0.0033111572265625,0.995330810546875,-1592.818115234375,134.61956787109375,2238.70166015625,-0.0143133420497179,0.2132884263992309,0.0039078253321349,0.9768766164779664,489749a7e3394cdda22f5f2717a340a8,CountryRoad,887.081577472,0.09637451171875,-0.0033111572265625,0.995330810546875,False,0.09637451171875,-0.0033111572265625,0.995330810546875,0,0.0216813292354345,0.0,0.1897833049297332,0.0965257085236472,-0.0033266779013015,0.0965257085236472,-0.0033266779013015
11,47985,47985,47985,47985,2021-11-06 14:05:56.070485760+00:00,1636207556.0704858,13260.021484375,1.0,1.0,-1593.2686767578125,135.62513732910156,2238.7705078125,0.4826348721981048,-0.0298170950263738,0.8753139972686768,-1593.2535400390625,135.62879943847656,2238.732177734375,0.5646899342536926,-0.0223915446549654,0.8249887228012085,15.081497192382812,3.664093017578125,-38.388702392578125,0.09637451171875,-0.0033111572265625,0.995330810546875,-1592.818115234375,134.61956787109375,2238.70166015625,-0.0143133420497179,0.2132884263992309,0.0039078253321349,0.9768766164779664,489749a7e3394cdda22f5f2717a340a8,CountryRoad,887.092547584,0.09637451171875,-0.0033111572265625,0.995330810546875,False,0.09637451171875,-0.0033111572265625,0.995330810546875,0,0.0212230999022722,0.0,0.1897833049297332,0.0965257085236472,-0.0033266779013015,0.0965257085236472,-0.0033266779013015
12,47986,47986,47986,47986,2021-11-06 14:05:56.091430400+00:00,1636207556.0914304,13260.04296875,1.0,1.0,-1593.119384765625,135.6341552734375,2239.10595703125,0.4833020865917206,-0.0312123335897922,0.8748970627784729,-1593.1243896484375,135.63673400878906,2239.068115234375,0.5644116997718811,-0.0104835936799645,0.8254241943359375,-4.9608154296875,2.5797119140625,-37.79817199707031,0.0966033935546875,0.01007080078125,0.995269775390625,-1592.6689453125,134.62863159179688,2239.035888671875,-0.0141832018271088,0.2140578329563141,0.003901430638507,0.9767102599143982,489749a7e3394cdda22f5f2717a340a8,CountryRoad,887.113492224,0.0966033935546875,0.01007080078125,0.995269775390625,False,0.0966033935546875,0.01007080078125,0.995269775390625,0,0.0207648705691099,0.0,0.1897833049297332,0.0967594196067849,0.010118319016385,0.0967594196067849,0.010118319016385
